"STATION","NAME","DATE","PRCP","TMIN"
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-11","0.75",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-12","0.12",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-13","0.07",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-14","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-15","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-16","1.54",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-17","0.02",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-18","0.04",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-19","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-20","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-21","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-22","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-23","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-24","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-25","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-26","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-27","0.15",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-28","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-29","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-30","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-03-31","0.13",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-01","0.12",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-02","1.20",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-03","1.02",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-04","0.33",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-05","0.12",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-06","0.15",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-07","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-08","0.02",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-09","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-10","0.39",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-11","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-12","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-13","0.23",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-14","0.08",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-15","1.67",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-16","0.60",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-17","0.19",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-18","0.92",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-19","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-20","0.02",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-21","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-22","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-23","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-24","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-25","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-26","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-27","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-28","1.05",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-29","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-04-30","0.02",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-01","0.07",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-02","0.01",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-03","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-04","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-05","0.08",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-06","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-07","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-08","0.02",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-09","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-10","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-11","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-12","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-13","0.01",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-14","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-15","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-16","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-17","0.07",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-18","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-19","0.21",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-20","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-21","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-22","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-23","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-24","0.85",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-25","0.11",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-26","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-27","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-28","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-29","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-30","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-05-31","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-06-01","0.13",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-06-02","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-06-03","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-06-04","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-06-05","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-06-06","0.44",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-06-07","0.00",
"US1ILCK0346","PALATINE 1.2 NW, IL US","2026-06-08","1.28",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-02",,
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-04","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-05","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-07","0.01",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-08","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-09","1.64",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-10","0.12",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-11","0.08",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-12","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-13","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-14","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-15","0.06",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-16","0.04",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-17","0.02",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-21","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-22","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-23","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-24","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-25","0.07",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-26","0.02",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-27","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-28","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-29","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-30","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-01-31","0.06",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-01","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-02","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-03","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-04","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-05","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-06","0.04",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-07","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-08","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-09","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-10","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-11","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-12","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-13","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-14","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-15","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-16","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-17","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-18","0.05",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-19","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-20","0.06",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-21","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-22","0.01",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-23","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-24","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-25","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-26","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-27","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-02-28","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-01","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-02","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-03","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-04","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-05","0.13",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-06","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-07","0.71",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-08","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-09","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-10","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-11","1.54",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-12","0.08",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-13","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-14","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-15","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-16","2.21",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-18",,
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-19","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-20","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-21","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-22","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-23","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-24","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-25","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-26","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-27","0.25",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-28","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-29","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-30","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-03-31","0.90",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-01","0.06",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-02","0.70",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-03","0.70",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-04","0.22",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-06",,
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-07","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-08","0.03",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-09","0.03",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-10","0.33",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-11","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-12","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-13","0.22",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-14","0.09",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-15","0.10",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-16","0.43",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-18","0.72",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-19","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-20","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-21","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-22","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-23","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-24","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-25","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-26","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-27","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-28","0.92",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-29","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-04-30","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-05-01","0.32",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-05-02","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-05-03","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-05-04","0.00",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-05-05","0.12",
"US1ILDP0184","WHEATON 0.8 WNW, IL US","2026-05-06","0.02",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-01","0.04",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-02","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-03","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-04","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-05","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-06","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-07","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-08","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-09","1.65",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-10","0.12",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-11","0.06",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-12","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-13","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-14","0.06",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-15","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-16","0.05",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-17","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-18","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-19","0.03",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-20","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-21","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-22","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-23","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-24","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-25","0.12",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-26","0.04",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-27","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-28","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-29","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-30","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-01-31","0.12",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-01","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-02","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-03","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-04","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-05","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-06","0.02",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-07","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-08","0.02",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-09","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-10","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-11","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-12","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-13","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-14","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-15","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-16","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-17","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-18","0.09",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-19","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-20","0.04",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-21","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-22","0.02",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-23","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-24","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-25","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-26","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-27","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-02-28","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-01","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-02","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-03","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-04","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-05","0.13",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-06","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-07","0.81",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-08","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-09","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-10","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-11","1.23",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-12","0.06",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-13","0.04",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-14","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-15","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-16","1.98",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-17","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-18","0.02",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-19","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-20","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-21","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-22","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-23","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-24","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-25","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-26","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-27","0.31",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-28","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-29","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-30","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-03-31","0.08",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-01","0.10",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-02","0.62",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-03","0.81",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-04","0.59",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-05","0.02",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-06","0.09",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-07","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-08","0.02",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-09","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-10","0.31",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-11","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-12","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-13","0.15",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-14","0.12",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-15","1.45",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-16","0.27",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-17","0.04",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-18","0.68",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-19","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-20","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-21","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-22","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-23","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-24","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-25","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-26","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-27","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-28","0.90",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-29","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-04-30","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-05-01","0.25",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-05-02","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-05-03","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-05-04","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-05-05","0.44",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-05-06","0.01",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-05-07","0.00",
"US1ILCK0345","FRANKLIN PARK 0.5 SSE, IL US","2026-05-08","0.03",
